9,43,44,48,29,20,24,12,8,5,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,62,40,31,19,13,24,12,16,8,9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,38,48,19,26,20,24,15,15,10,10,8,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,27,21,28,27,29,22,18,17,11,9,6,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,25,25,34,23,17,17,20,18,13,15,14,12,6,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,22,22,21,16,28,15,14,20,20,23,7,17,10,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,20,21,16,25,21,18,18,19,18,15,12,16,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,18,17,22,28,31,30,20,23,11,15,17,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,57,57,47,24,21,4,5,5,4,4,3,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,32,37,27,37,18,15,16,9,6,10,12,5,12,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,40,25,18,11,10,14,12,18,13,17,9,17,9,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28,26,33,30,49,22,18,21,14,5,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,48,44,35,23,16,9,10,12,8,5,12,12,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,53,46,31,18,17,10,11,11,11,8,8,10,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,36,23,26,14,19,16,19,8,12,16,14,6,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22,35,48,42,25,31,19,7,5,9,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,34,51,33,36,26,19,7,14,5,7,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,58,47,29,22,13,10,15,22,12,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,38,53,27,28,23,17,17,10,14,13,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,27,28,21,27,24,26,22,17,8,12,7,7,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,34,35,31,12,16,15,13,19,19,10,8,7,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,22,23,21,13,20,21,21,20,14,12,12,12,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,30,15,19,18,18,23,16,17,14,20,15,24,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,19,12,23,24,28,25,27,20,17,16,11,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,47,58,39,26,9,16,4,5,8,4,1,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,26,43,36,21,24,19,8,11,9,13,9,10,8,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,42,28,23,17,12,12,10,8,16,15,17,14,8,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,24,29,39,42,34,28,15,10,3,6,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,56,43,29,18,20,14,9,6,7,7,12,12,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,44,52,22,27,16,8,6,8,7,15,12,13,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,44,26,23,15,14,15,22,15,8,16,10,11,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,46,47,32,26,25,17,11,7,3,5,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,25,29,36,29,29,26,23,16,13,6,5,0,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,29,24,12,17,13,25,37,19,28,18,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,23,20,20,15,16,28,28,33,23,14,11,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,32,24,19,23,33,17,27,17,15,11,10,11,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,27,29,16,24,17,19,21,21,16,19,10,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,29,25,21,22,18,26,28,20,12,11,14,6,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,20,22,21,25,31,28,18,21,15,12,9,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,16,20,22,30,24,21,28,22,22,8,5,7,3,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,23,20,38,35,31,23,28,15,9,9,7,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,36,46,20,27,19,19,16,13,12,12,7,11,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,34,36,30,18,24,20,9,12,11,10,11,7,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,25,25,43,43,31,30,13,7,9,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,13,22,28,21,36,24,18,15,12,12,14,15,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,29,40,30,29,19,32,14,17,9,10,7,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,36,43,31,30,18,14,15,10,15,4,6,7,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,20,23,18,43,31,20,20,13,8,6,3,10,7,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,35,50,41,28,14,13,16,22,6,5,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,38,39,42,30,29,9,16,13,13,9,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,40,49,31,20,15,22,12,19,18,7,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,29,19,35,22,27,21,9,12,13,13,8,9,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22,38,28,28,19,14,25,18,9,11,16,7,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,41,23,17,14,19,17,18,21,11,14,12,12,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,22,19,24,11,21,23,21,12,21,16,18,21,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,17,8,30,29,27,24,26,26,15,5,17,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,63,48,35,22,11,9,8,8,9,9,6,1,5,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,37,31,26,25,24,20,17,7,17,7,11,4,10,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,47,35,12,11,11,18,7,9,17,18,12,12,7,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,22,32,41,27,32,27,19,15,9,6,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,65,45,36,17,18,13,5,9,5,6,6,6,3,1,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,19,41,40,27,19,15,12,20,8,8,13,9,12,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,35,35,22,30,11,10,16,7,16,16,12,9,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,34,46,37,28,39,18,18,10,7,3,2,5,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,45,47,39,33,20,17,16,8,6,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,62,34,28,23,20,8,26,15,9,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,38,35,24,25,25,13,20,11,13,8,12,10,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,22,31,20,31,23,19,22,23,15,10,7,8,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,30,28,22,27,18,15,17,16,15,13,10,8,10,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,19,23,16,33,18,23,17,20,23,15,13,15,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,30,14,22,18,15,17,14,19,17,18,12,24,12,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,14,14,25,29,34,27,27,23,14,9,17,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,58,60,41,20,18,11,10,8,1,5,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,35,40,35,20,24,11,13,9,11,10,12,8,8,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,39,32,17,9,17,8,16,3,17,18,17,11,10,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,25,31,34,46,35,23,16,8,7,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,46,46,29,22,17,12,12,6,7,14,8,9,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,48,49,26,21,18,9,12,15,10,9,12,7,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,40,27,18,15,17,17,17,10,9,9,10,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,44,47,42,26,18,17,9,10,6,1,3,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,21,31,41,26,29,26,24,22,12,11,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,51,19,19,10,13,18,15,13,22,16,19,15,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,36,38,16,15,10,13,13,15,25,29,15,15,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,24,22,15,16,21,19,16,12,19,19,18,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,19,24,16,20,27,21,17,20,14,14,13,20,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,13,19,26,21,21,34,22,15,12,20,11,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,16,16,16,26,26,17,16,17,19,12,23,18,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,18,13,18,20,27,23,28,27,18,18,15,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,51,46,36,24,15,6,16,12,4,5,7,4,7,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,23,28,27,23,31,11,5,12,16,13,14,15,14,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,27,29,19,18,19,11,17,10,16,15,14,14,12,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,32,32,23,43,20,29,15,16,10,8,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,22,39,48,35,26,11,16,5,8,7,9,4,5,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,35,31,14,14,13,19,20,18,14,11,10,12,10,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,31,23,14,30,17,10,21,21,10,12,16,14,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,35,39,36,22,35,17,3,9,11,10,10,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,13,30,44,43,38,30,22,20,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21,25,16,19,24,16,30,18,25,19,18,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21,20,17,11,17,21,26,20,22,29,26,13,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,18,27,39,33,29,17,11,11,11,7,12,14,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,16,31,23,30,33,29,17,23,13,10,4,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,21,27,24,13,18,29,25,28,11,15,15,11,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,19,29,23,22,19,19,24,21,18,14,15,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,13,17,28,28,31,22,20,25,16,12,6,10,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,22,23,32,28,34,30,25,15,10,7,8,3,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,37,40,43,29,13,9,12,9,12,16,12,9,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,36,27,34,25,11,18,11,15,15,12,11,11,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,21,25,50,46,47,25,15,5,3,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,22,21,31,32,23,17,26,10,13,15,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,22,39,32,34,31,22,17,24,7,11,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,29,35,50,41,29,12,18,10,7,11,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,19,34,44,33,33,20,11,7,8,3,4,4,2,6,4,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4,24,46,48,21,21,20,20,23,15,6,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,40,36,23,15,26,15,17,12,17,18,8,6,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,40,33,20,18,25,14,19,19,18,13,9,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,35,32,27,14,24,19,9,13,12,11,8,16,13,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,15,27,25,22,24,20,16,22,6,13,18,19,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,39,31,19,15,10,16,14,18,14,22,11,14,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,26,24,28,15,10,14,14,8,19,8,19,22,19,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18,16,14,20,28,22,17,20,18,19,14,16,11,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,42,39,38,38,20,13,10,5,4,8,5,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,41,36,38,26,17,11,12,14,17,8,3,9,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,39,29,30,19,14,23,11,17,14,11,11,14,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,27,45,41,30,34,23,19,10,8,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,39,49,44,33,30,17,11,7,2,2,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,49,35,18,20,11,19,10,6,9,10,6,10,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,40,39,30,25,30,15,15,10,7,8,9,8,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,19,37,34,38,27,20,21,16,14,5,6,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,31,31,38,37,18,19,21,21,19,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,44,30,20,27,18,16,11,14,13,21,16,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,50,29,23,20,12,19,16,20,18,11,10,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,34,31,30,21,12,16,12,18,9,4,12,14,12,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,17,20,22,26,19,24,18,17,14,16,10,20,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,34,31,15,17,13,11,24,14,12,24,16,11,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,26,27,22,18,15,8,15,16,11,11,17,24,19,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18,19,13,14,25,25,22,23,14,19,16,17,10,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,53,49,32,33,22,12,7,9,7,5,1,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,41,41,37,16,23,10,16,9,14,10,5,9,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,39,32,22,17,13,15,22,17,11,13,10,9,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,22,47,30,30,36,32,24,11,4,6,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,41,43,43,40,26,15,15,4,7,2,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,51,33,17,19,15,16,11,9,9,6,10,10,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,29,49,29,24,22,24,12,9,12,5,10,10,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,32,36,36,41,21,22,17,7,6,7,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,27,33,51,30,19,20,15,25,16,8,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,43,36,18,21,18,19,14,26,11,12,13,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,50,32,24,18,15,21,19,16,19,8,10,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,34,28,21,20,17,12,15,10,19,10,12,10,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,22,20,25,17,25,28,25,10,10,13,16,17,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,39,27,18,13,12,20,16,15,18,14,14,16,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,22,27,16,21,15,13,13,15,13,15,20,19,24,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,11,18,25,19,20,18,22,17,18,23,18,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,43,53,37,26,20,13,13,11,5,2,2,4,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,48,31,26,19,27,20,13,11,8,9,6,5,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,45,34,21,18,15,23,12,11,11,8,13,7,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,25,36,44,33,32,16,25,9,7,6,2,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,48,38,50,28,26,21,12,7,6,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,39,31,20,16,14,15,18,4,13,8,12,15,14,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,28,33,29,21,17,26,21,10,17,14,13,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,32,36,40,37,22,21,15,9,4,3,7,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,13,42,45,35,28,17,14,29,12,10,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,47,37,21,21,15,22,12,15,15,14,6,7,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,50,32,30,17,19,17,17,15,11,12,10,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,41,33,18,18,23,13,17,13,8,12,11,9,14,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,18,15,26,22,23,23,22,12,13,12,18,23,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,42,23,13,12,18,15,22,21,16,15,17,12,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,27,27,20,19,14,10,17,12,6,19,14,24,18,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,20,21,15,28,16,20,18,25,13,21,14,12,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,38,43,45,39,15,14,13,4,3,4,6,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,46,37,29,22,19,18,12,9,12,8,3,10,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,36,37,26,12,14,19,12,15,14,14,15,9,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,28,31,46,42,40,26,14,11,4,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,37,42,34,37,33,17,15,11,6,3,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,47,32,27,20,12,11,13,6,9,7,15,12,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,33,39,36,22,23,15,18,15,12,11,11,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,38,36,35,30,30,17,15,6,5,6,6,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,18,40,27,41,31,20,14,24,21,6,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,40,33,20,21,17,21,18,15,16,13,5,14,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,46,18,30,24,21,23,13,14,15,13,10,1,4,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,35,36,31,17,15,18,12,14,11,13,7,10,19,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,23,12,22,28,26,19,23,16,12,11,14,23,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,46,29,15,16,13,11,20,16,19,15,16,8,11,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,31,23,23,22,13,12,9,17,17,7,15,23,16,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,20,15,21,26,20,17,27,22,19,16,12,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,37,46,35,35,24,11,9,8,6,3,4,8,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,38,28,32,30,21,14,14,19,11,3,8,7,8,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,31,32,32,19,16,9,17,13,21,18,11,8,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21,35,37,45,26,31,26,16,3,5,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,43,41,49,31,23,15,11,10,7,1,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,40,42,22,13,13,18,16,7,9,8,6,18,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,42,45,28,14,19,30,13,10,10,8,9,10,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,32,55,36,29,17,16,15,13,9,2,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,17,38,39,32,37,16,13,22,21,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,32,31,28,20,16,18,23,15,16,15,12,8,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,44,28,23,18,22,25,19,16,14,14,6,3,3,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,42,39,19,21,15,13,12,18,11,12,10,12,13,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,21,17,21,26,24,19,19,21,13,15,13,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,48,26,13,9,17,16,19,26,19,16,5,12,9,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,23,36,17,13,20,11,10,20,4,16,19,20,17,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,19,14,17,31,20,16,23,23,23,18,13,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,41,47,43,32,17,13,11,4,10,6,4,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,39,44,35,18,23,13,13,13,11,8,7,8,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,27,43,24,21,16,12,12,17,29,12,7,10,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,39,29,34,39,31,24,21,2,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,37,53,32,38,36,15,8,6,10,4,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,42,29,29,18,13,19,9,10,12,8,10,12,10,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,29,38,31,24,21,22,17,13,9,7,9,10,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,33,40,39,30,24,18,13,9,6,5,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
